review_rank,split,galaxy,filename,cut_category,component_id,probability_mass,max_probability,mean_probability,area_over_beam,velocity_extent_kms,spatial_extent_kpc,edge_touching,velocity_edge_touching,velocity_extent_gt_70kms,review_priority
378,stress,ngc_3031,ngc_3031__std_006372.npy,centered_positive__galaxy_major,3,783.6456909179688,0.999377429485321,0.8444457650184631,11.45679012345679,47.91666666666667,1.03515625,0,0,0,high_confidence_review
379,stress,ngc_3031,ngc_3031__std_000815.npy,spatial_offset_16pix__shell_major,1,782.9951171875,0.9996729493141174,0.8738784790039062,11.061728395061728,37.5,1.23046875,0,0,0,high_confidence_review
380,stress,ngc_3031,ngc_3031__std_001664.npy,centered_positive__shell_major,3,782.8681640625,0.9988078474998474,0.8574678897857666,11.271604938271604,47.91666666666667,1.1328125,0,0,0,high_confidence_review
381,stress,ngc_3031,ngc_3031__std_005755.npy,spatial_offset_16pix__shell_major,2,782.7597045898438,0.9994210600852966,0.8425831198692322,11.469135802469136,50.0,0.8984375,0,0,0,high_confidence_review
382,val,ngc_4449,ngc_4449__std_000198.npy,angle_offset_-45deg,2,782.566650390625,0.9992434978485107,0.8571376204490662,4.207373271889401,45.833333333333336,1.015625,0,0,0,medium_confidence_review
383,stress,ngc_3031,ngc_3031__std_004814.npy,spatial_offset_4pix__shell_major,2,781.348388671875,0.9952090382575989,0.8285772800445557,11.641975308641975,52.083333333333336,0.99609375,0,0,0,high_confidence_review
384,stress,ngc_3031,ngc_3031__std_007538.npy,random_nearby_grazing,2,781.31591796875,0.9980418682098389,0.8557677268981934,11.271604938271604,43.75,1.03515625,0,0,0,high_confidence_review
385,stress,ngc_3031,ngc_3031__std_002262.npy,centered_positive__shell_major,1,781.2813110351562,0.99156254529953,0.7592626810073853,12.703703703703704,37.5,1.71875,0,0,0,high_confidence_review
386,stress,ngc_3031,ngc_3031__std_004417.npy,velocity_offset_+30kms,1,781.2575073242188,0.9858361482620239,0.7867648601531982,12.25925925925926,45.833333333333336,1.23046875,0,0,0,high_confidence_review
387,stress,ngc_3031,ngc_3031__std_001685.npy,velocity_offset_-15kms,3,780.785400390625,0.9987677931785583,0.8551866412162781,11.271604938271604,47.91666666666667,1.1328125,0,0,0,high_confidence_review
388,stress,ngc_3031,ngc_3031__std_004922.npy,spatial_offset_16pix__shell_major,1,780.6787109375,0.9999803304672241,0.8891556859016418,10.839506172839506,50.0,0.859375,0,0,0,high_confidence_review
389,stress,ngc_3031,ngc_3031__std_001732.npy,angle_offset_-45deg,1,780.37109375,0.9981964230537415,0.7726446390151978,12.469135802469136,41.66666666666667,1.58203125,0,0,0,high_confidence_review
390,stress,ngc_3031,ngc_3031__std_006164.npy,centered_positive__galaxy_major,2,780.2313842773438,0.9813268780708313,0.7786740064620972,12.37037037037037,50.0,1.328125,0,0,0,high_confidence_review
391,stress,ngc_3031,ngc_3031__std_008277.npy,spatial_offset_16pix__shell_major,4,780.1827392578125,0.9982746243476868,0.7928686141967773,12.148148148148149,37.5,1.5625,0,0,0,high_confidence_review
392,test,ngc_3184,ngc_3184__std_000970.npy,spatial_offset_16pix__shell_major,1,779.8231201171875,0.9922548532485962,0.8140116333961487,35.48148148148148,31.250000000000004,1.5234375,0,0,0,high_confidence_review
393,stress,ngc_3031,ngc_3031__std_005519.npy,spatial_offset_8pix__shell_major,2,779.6060180664062,0.9968672394752502,0.8004168272018433,12.024691358024691,47.91666666666667,1.26953125,0,0,0,high_confidence_review
394,stress,ngc_3031,ngc_3031__std_006366.npy,velocity_offset_+15kms,2,779.5472412109375,0.999639630317688,0.8547667264938354,11.25925925925926,45.833333333333336,1.11328125,0,0,0,high_confidence_review
395,stress,ngc_3031,ngc_3031__std_005317.npy,spatial_offset_8pix__shell_minor,1,779.3069458007812,0.9980515241622925,0.8177407383918762,11.765432098765432,58.333333333333336,0.99609375,0,0,0,high_confidence_review
396,stress,ngc_3031,ngc_3031__std_006971.npy,centered_positive__galaxy_minor,1,778.7197265625,0.9999305605888367,0.8809046745300293,10.91358024691358,45.833333333333336,1.03515625,0,0,0,high_confidence_review
397,stress,ngc_3031,ngc_3031__std_007139.npy,spatial_offset_16pix__shell_minor,3,778.443359375,0.9998850226402283,0.8756393194198608,10.975308641975309,50.0,0.87890625,0,0,0,high_confidence_review
398,stress,ngc_3031,ngc_3031__std_001689.npy,random_nearby_grazing,3,778.3758544921875,0.9990429282188416,0.8610352277755737,11.160493827160494,45.833333333333336,1.11328125,0,0,0,high_confidence_review
399,stress,ngc_3031,ngc_3031__std_004722.npy,angle_offset_-45deg,2,778.0159912109375,0.9967784285545349,0.8267970085144043,11.617283950617283,58.333333333333336,0.8984375,0,0,0,high_confidence_review
400,stress,ngc_3031,ngc_3031__std_005349.npy,angle_offset_+45deg,1,777.8223876953125,0.9965303540229797,0.8336789011955261,11.518518518518519,60.41666666666667,0.76171875,0,0,0,high_confidence_review
401,stress,ngc_3031,ngc_3031__std_001688.npy,random_nearby_grazing,3,777.188232421875,0.998481273651123,0.8484587669372559,11.308641975308642,47.91666666666667,1.1328125,0,0,0,high_confidence_review
402,stress,ngc_3031,ngc_3031__std_005447.npy,spatial_offset_8pix__shell_minor,1,776.986572265625,0.9993153810501099,0.8018437027931213,11.962962962962964,35.41666666666667,1.484375,0,0,0,high_confidence_review
403,stress,ngc_3031,ngc_3031__std_001280.npy,spatial_offset_8pix__shell_major,3,776.9535522460938,0.9989373683929443,0.8575646281242371,11.185185185185185,47.91666666666667,1.11328125,0,0,0,high_confidence_review
404,stress,ngc_3031,ngc_3031__std_006344.npy,centered_positive__shell_major,2,776.610595703125,0.999704122543335,0.8581332564353943,11.17283950617284,45.833333333333336,1.11328125,0,0,0,high_confidence_review
405,stress,ngc_3031,ngc_3031__std_004416.npy,velocity_offset_+15kms,1,776.4864501953125,0.9852802753448486,0.7827484607696533,12.246913580246913,45.833333333333336,1.25,0,0,0,high_confidence_review
406,stress,ngc_3031,ngc_3031__std_006242.npy,centered_positive__galaxy_major,3,776.183837890625,0.9997154474258423,0.860514223575592,11.135802469135802,47.91666666666667,0.95703125,0,0,0,high_confidence_review
407,stress,ngc_3031,ngc_3031__std_008385.npy,fine_grid_deployment_like,2,775.7947387695312,0.9857524633407593,0.7598381638526917,12.604938271604938,35.41666666666667,1.73828125,0,0,0,high_confidence_review
408,test,ho_ii,ho_ii__std_000207.npy,random_nearby_grazing,1,775.3912963867188,0.99997878074646,0.8902311325073242,10.011494252873563,43.75,0.9765625,0,0,0,high_confidence_review
409,stress,ngc_3031,ngc_3031__std_001684.npy,velocity_offset_-30kms,3,775.277587890625,0.998766303062439,0.8510181903839111,11.246913580246913,45.833333333333336,1.1328125,0,0,0,high_confidence_review
410,stress,ngc_3031,ngc_3031__std_002284.npy,velocity_offset_+15kms,1,774.8223876953125,0.9929043054580688,0.750796914100647,12.74074074074074,35.41666666666667,1.73828125,0,0,0,high_confidence_review
411,stress,ngc_3031,ngc_3031__std_002155.npy,velocity_offset_+30kms,1,774.6304321289062,0.9997004866600037,0.8655088543891907,11.049382716049383,45.833333333333336,1.07421875,0,0,0,high_confidence_review
412,stress,ngc_3031,ngc_3031__std_004415.npy,velocity_offset_-15kms,1,773.6656494140625,0.9893442392349243,0.7814804315567017,12.222222222222221,45.833333333333336,1.26953125,0,0,0,high_confidence_review
413,stress,ngc_3031,ngc_3031__std_001988.npy,spatial_offset_8pix__shell_minor,1,773.3334350585938,0.9998409748077393,0.851688802242279,11.209876543209877,43.75,1.07421875,0,0,0,high_confidence_review
414,stress,ngc_3031,ngc_3031__std_008076.npy,angle_offset_-45deg,3,773.2686767578125,0.9982016682624817,0.8235023021697998,11.592592592592593,45.833333333333336,1.11328125,0,0,0,high_confidence_review
415,stress,ngc_3031,ngc_3031__std_001580.npy,velocity_offset_-30kms,1,772.9493408203125,0.9999188184738159,0.855979323387146,11.148148148148149,41.66666666666667,1.11328125,0,0,0,high_confidence_review
416,stress,ngc_3031,ngc_3031__std_005938.npy,spatial_offset_4pix__shell_minor,2,772.6075439453125,0.9999743700027466,0.8809664249420166,10.82716049382716,45.833333333333336,0.9765625,0,0,0,high_confidence_review
417,stress,ngc_3031,ngc_3031__std_007013.npy,angle_offset_+45deg,2,772.512939453125,0.995046854019165,0.8387762904167175,11.37037037037037,50.0,1.0546875,0,0,0,high_confidence_review
418,stress,ngc_3031,ngc_3031__std_004555.npy,spatial_offset_4pix__shell_major,2,772.437744140625,0.9988460540771484,0.8113842010498047,11.753086419753087,62.50000000000001,0.99609375,0,0,0,high_confidence_review
419,stress,ngc_3031,ngc_3031__std_001282.npy,spatial_offset_16pix__shell_major,3,771.798828125,0.9953227639198303,0.8289998173713684,11.493827160493828,47.91666666666667,1.19140625,0,0,0,high_confidence_review
420,stress,ngc_3031,ngc_3031__std_005939.npy,spatial_offset_4pix__shell_minor,1,771.3992919921875,0.9999309778213501,0.8846322298049927,10.765432098765432,50.0,0.91796875,0,0,0,high_confidence_review
421,stress,ngc_3031,ngc_3031__std_004405.npy,spatial_offset_4pix__shell_minor,1,771.18798828125,0.9948301911354065,0.8092213869094849,11.765432098765432,70.83333333333334,0.76171875,0,0,1,review_velocity_broad
422,stress,ngc_3031,ngc_3031__std_007134.npy,spatial_offset_4pix__shell_minor,2,771.1668090820312,0.9999853372573853,0.8674542307853699,10.975308641975309,45.833333333333336,1.015625,0,0,0,high_confidence_review
423,stress,ngc_3031,ngc_3031__std_001581.npy,velocity_offset_-15kms,2,771.06884765625,0.9999098181724548,0.8538968563079834,11.148148148148149,41.66666666666667,1.11328125,0,0,0,high_confidence_review
424,stress,ngc_3031,ngc_3031__std_008063.npy,centered_positive__galaxy_minor,2,770.9232177734375,0.9977128505706787,0.8443846702575684,11.271604938271604,45.833333333333336,1.0546875,0,0,0,high_confidence_review
425,stress,ngc_3031,ngc_3031__std_004418.npy,random_nearby_grazing,3,770.8582153320312,0.9916884899139404,0.7857881784439087,12.11111111111111,47.91666666666667,1.2109375,0,0,0,high_confidence_review
426,stress,ngc_3031,ngc_3031__std_002175.npy,angle_offset_-22.5deg,1,770.2066650390625,0.9937425851821899,0.7997992634773254,11.88888888888889,35.41666666666667,1.5234375,1,0,0,high_confidence_review
427,stress,ngc_3031,ngc_3031__std_001686.npy,velocity_offset_+15kms,3,769.829833984375,0.9991468787193298,0.8506407141685486,11.17283950617284,45.833333333333336,1.11328125,0,0,0,high_confidence_review
428,val,ngc_4449,ngc_4449__std_000060.npy,spatial_offset_16pix__shell_major,2,769.3978271484375,0.9987227916717529,0.8006221055984497,4.428571428571429,47.91666666666667,1.23046875,0,0,0,medium_confidence_review
429,stress,ngc_3031,ngc_3031__std_005941.npy,spatial_offset_8pix__shell_minor,4,769.0515747070312,0.9998301267623901,0.8789160847663879,10.802469135802468,52.083333333333336,0.859375,0,0,0,high_confidence_review
430,val,ngc_4449,ngc_4449__std_000502.npy,spatial_offset_16pix__shell_major,2,768.80322265625,0.9839910864830017,0.8033471703529358,4.410138248847926,58.333333333333336,0.99609375,0,0,0,medium_confidence_review
431,stress,ngc_3031,ngc_3031__std_005514.npy,centered_positive__galaxy_major,2,768.2430419921875,0.9995468258857727,0.8216503262519836,11.54320987654321,50.0,1.26953125,0,0,0,high_confidence_review
432,stress,ngc_3031,ngc_3031__std_007086.npy,spatial_offset_16pix__shell_minor,1,768.0902099609375,0.9995203018188477,0.8698643445968628,10.901234567901234,41.66666666666667,1.1328125,0,0,0,high_confidence_review
433,stress,ngc_3031,ngc_3031__std_005600.npy,spatial_offset_4pix__shell_minor,2,767.6500854492188,0.9957161545753479,0.7971444129943848,11.88888888888889,58.333333333333336,0.99609375,0,0,0,high_confidence_review
434,stress,ngc_3031,ngc_3031__std_005738.npy,angle_offset_+22.5deg,2,767.598876953125,0.9968567490577698,0.7730099558830261,12.25925925925926,60.41666666666667,1.42578125,0,0,0,high_confidence_review
435,stress,ngc_3031,ngc_3031__std_007422.npy,spatial_offset_8pix__shell_minor,3,766.7783203125,0.9978829622268677,0.8444694876670837,11.209876543209877,43.75,1.03515625,0,0,0,high_confidence_review
436,stress,ngc_3031,ngc_3031__std_006215.npy,centered_positive__shell_minor,2,766.6123046875,0.9995144009590149,0.8341809511184692,11.345679012345679,47.91666666666667,1.1328125,0,0,0,high_confidence_review
437,stress,ngc_3031,ngc_3031__std_005529.npy,angle_offset_-22.5deg,1,766.1756591796875,0.9999698400497437,0.8391847014427185,11.271604938271604,43.75,1.171875,0,0,0,high_confidence_review
438,stress,ngc_3031,ngc_3031__std_006607.npy,centered_positive__galaxy_minor,1,766.121826171875,0.998786211013794,0.8282397985458374,11.419753086419753,47.91666666666667,1.30859375,0,0,0,high_confidence_review
439,stress,ngc_3031,ngc_3031__std_003927.npy,centered_positive__shell_minor,4,765.648681640625,0.9928244948387146,0.8197523355484009,11.530864197530864,56.25000000000001,0.859375,0,0,0,high_confidence_review
440,stress,ngc_3031,ngc_3031__std_005748.npy,centered_positive__galaxy_major,1,765.6358642578125,0.9968194961547852,0.8127769231796265,11.62962962962963,60.41666666666667,0.91796875,0,0,0,high_confidence_review
441,stress,ngc_3031,ngc_3031__std_007535.npy,velocity_offset_-15kms,2,765.6141357421875,0.9979410767555237,0.8431873917579651,11.209876543209877,45.833333333333336,1.03515625,0,0,0,high_confidence_review
442,stress,ngc_3031,ngc_3031__std_001800.npy,spatial_offset_8pix__shell_major,1,764.8912353515625,0.9998584985733032,0.859428346157074,10.987654320987655,41.66666666666667,1.11328125,0,0,0,high_confidence_review
443,stress,ngc_3031,ngc_3031__std_006788.npy,centered_positive__galaxy_major,3,764.8406372070312,0.9937719106674194,0.8277496099472046,11.407407407407407,52.083333333333336,1.015625,0,0,0,high_confidence_review
444,test,ngc_3184,ngc_3184__std_000948.npy,spatial_offset_8pix__shell_minor,1,764.2596435546875,0.9982181191444397,0.8389238715171814,33.74074074074074,37.5,1.26953125,0,0,0,high_confidence_review
445,stress,ngc_3031,ngc_3031__std_006145.npy,spatial_offset_16pix__shell_major,1,763.9689331054688,0.9937859773635864,0.8241304755210876,11.444444444444445,60.41666666666667,0.859375,0,0,0,high_confidence_review
446,val,ngc_4449,ngc_4449__std_000561.npy,fine_grid_deployment_like,2,763.8895263671875,0.9903870224952698,0.8135138750076294,4.3271889400921655,43.75,1.328125,0,0,0,medium_confidence_review
447,test,ho_ii,ho_ii__std_000205.npy,velocity_offset_+30kms,1,763.7752685546875,0.9999905824661255,0.9028076529502869,9.724137931034482,43.75,0.9375,0,0,0,high_confidence_review
448,stress,ngc_3031,ngc_3031__std_006944.npy,centered_positive__galaxy_major,1,763.72216796875,0.9979233741760254,0.8229764699935913,11.45679012345679,50.0,1.015625,0,0,0,high_confidence_review
449,stress,ngc_3031,ngc_3031__std_001585.npy,random_nearby_grazing,2,763.54541015625,0.9998986721038818,0.8436965942382812,11.17283950617284,43.75,1.19140625,0,0,0,high_confidence_review
450,stress,ngc_3031,ngc_3031__std_005488.npy,centered_positive__galaxy_major,2,763.5157470703125,0.9998995661735535,0.8455324172973633,11.148148148148149,47.91666666666667,1.15234375,0,0,0,high_confidence_review
451,stress,ngc_3031,ngc_3031__std_001471.npy,spatial_offset_16pix__shell_minor,3,763.4555053710938,0.9990472197532654,0.8492274880409241,11.098765432098766,45.833333333333336,1.15234375,0,0,0,high_confidence_review
452,test,ho_ii,ho_ii__std_000294.npy,spatial_offset_16pix__shell_major,1,763.412109375,0.9999886155128479,0.8991897702217102,9.758620689655173,39.583333333333336,0.95703125,0,0,0,high_confidence_review
453,stress,ngc_3031,ngc_3031__std_004933.npy,angle_offset_+45deg,1,762.3587646484375,0.9999943971633911,0.8937382698059082,10.530864197530864,47.91666666666667,0.9375,0,0,0,high_confidence_review
454,stress,ngc_3031,ngc_3031__std_006368.npy,random_nearby_grazing,2,762.1107177734375,0.9998166561126709,0.8680076599121094,10.839506172839506,45.833333333333336,1.07421875,0,0,0,high_confidence_review
455,stress,ngc_3031,ngc_3031__std_008186.npy,velocity_offset_+15kms,2,761.91748046875,0.9985259771347046,0.8400413393974304,11.197530864197532,41.66666666666667,1.11328125,0,0,0,high_confidence_review
456,stress,ngc_3031,ngc_3031__std_006281.npy,spatial_offset_16pix__shell_minor,1,761.9006958007812,0.991084098815918,0.8139964938163757,11.555555555555555,66.66666666666667,0.83984375,0,0,0,high_confidence_review
457,stress,ngc_3031,ngc_3031__std_005192.npy,angle_offset_+22.5deg,1,761.5821533203125,0.9929835796356201,0.8171482086181641,11.506172839506172,56.25000000000001,0.859375,0,0,0,high_confidence_review
458,stress,ngc_3031,ngc_3031__std_004733.npy,centered_positive__shell_minor,1,761.4139404296875,0.9813969135284424,0.7849628329277039,11.975308641975309,68.75,0.80078125,0,0,0,high_confidence_review
459,stress,ngc_3031,ngc_3031__std_007514.npy,centered_positive__shell_major,2,761.326904296875,0.9981955289840698,0.8459187746047974,11.11111111111111,45.833333333333336,1.03515625,0,0,0,high_confidence_review
460,stress,ngc_3031,ngc_3031__std_006956.npy,spatial_offset_16pix__shell_minor,1,761.006591796875,0.9958949089050293,0.8335230946540833,11.271604938271604,43.75,1.11328125,0,0,0,high_confidence_review
461,stress,ngc_3031,ngc_3031__std_006840.npy,centered_positive__galaxy_major,2,760.2059936523438,0.9997206926345825,0.8609354496002197,10.901234567901234,50.0,0.8984375,0,0,0,high_confidence_review
462,stress,ngc_3031,ngc_3031__std_002218.npy,spatial_offset_16pix__shell_major,1,759.8843994140625,0.9999019503593445,0.8615469336509705,10.88888888888889,45.833333333333336,0.9765625,0,0,0,high_confidence_review
463,stress,ngc_3031,ngc_3031__std_007127.npy,centered_positive__galaxy_minor,3,759.716796875,0.998189389705658,0.8545745611190796,10.975308641975309,45.833333333333336,0.99609375,0,0,0,high_confidence_review
464,stress,ngc_3031,ngc_3031__std_005940.npy,spatial_offset_8pix__shell_minor,2,759.5988159179688,0.9999669790267944,0.873102068901062,10.74074074074074,45.833333333333336,0.9765625,0,0,0,high_confidence_review
