galaxy,source_galaxy_name,shell_id,paper_type,paper_type_label,review_hint,ra_deg,dec_deg,velocity_center_kms,diameter_pc,expansion_velocity_kms,position_angle_deg,axis_ratio,galactocentric_radius_kpc,nHI,kinematic_age_myr,log_energy_erg,log_HI_mass,recommended_pv_center_velocity_kms,recommended_pv_spatial_window_kpc,recommended_pv_velocity_window_kms,recommended_major_axis_pa_deg,recommended_minor_axis_pa_deg,generated_patch_count,generated_splits,generated_cut_categories,detected_after_filters,best_split,best_patch_filename,best_cut_category,best_component_id,best_probability_mass,best_max_probability,best_mean_probability,best_area_over_beam,best_velocity_extent_kms,best_spatial_extent_kpc,best_fill_factor,best_probability_mass_density,best_edge_touching,best_velocity_edge_touching,best_velocity_extent_gt_70kms,supporting_candidate_components,supporting_patch_count,overlapping_label_component_count,supporting_cut_categories,candidate_quality_class
ho_ii,Holmberg II,2,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.62041666666669,70.70563888888888,161.0,1400.0,7.0,89.0,0.8,4.0,-0.7,98.0,3.0,3.0,161.0,5.0,200.0,89.0,179.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000038.npy,spatial_offset_8pix__shell_minor,2,829.0888671875,0.999959409236908,0.8257856965065002,11.540229885057471,37.5,1.58203125,0.6886145404663924,0.5686480570558985,0,0,0,83,26,47,spatial_offset_16pix__shell_minor:11;spatial_offset_8pix__shell_minor:8;spatial_offset_4pix__shell_minor:8;random_nearby_grazing:8;spatial_offset_16pix__shell_major:6;angle_offset_+22.5deg:5;spatial_offset_8pix__shell_major:5;spatial_offset_4pix__shell_major:4;centered_positive__shell_minor:4;angle_offset_-22.5deg:3;angle_offset_-45deg:3;angle_offset_+45deg:3;centered_positive__galaxy_major:3;velocity_offset_+15kms:2;centered_positive__shell_major:2;velocity_offset_+30kms:2;centered_positive__galaxy_minor:2;velocity_offset_-15kms:2;velocity_offset_-30kms:2,high_confidence_review
ho_ii,Holmberg II,3,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.64375000000001,70.67555555555556,166.0,287.0,7.0,168.0,0.8,4.3,-0.6,20.0,0.9,0.9,166.0,5.0,200.0,168.0,78.0,22,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000059.npy,spatial_offset_8pix__shell_major,2,865.5430908203125,0.9995726346969604,0.8427878022193909,11.804597701149426,35.41666666666667,1.54296875,0.7647058823529411,0.6444848032913719,0,0,0,86,26,31,spatial_offset_16pix__shell_major:6;random_nearby_grazing:6;spatial_offset_4pix__shell_major:6;spatial_offset_4pix__shell_minor:6;spatial_offset_8pix__shell_major:5;spatial_offset_16pix__shell_minor:5;angle_offset_-22.5deg:5;spatial_offset_8pix__shell_minor:5;angle_offset_+45deg:5;angle_offset_+22.5deg:4;velocity_offset_+30kms:4;centered_positive__galaxy_minor:4;velocity_offset_+15kms:4;centered_positive__shell_major:4;velocity_offset_-15kms:4;velocity_offset_-30kms:4;angle_offset_-45deg:4;centered_positive__shell_minor:3;centered_positive__galaxy_major:2,high_confidence_review
ho_ii,Holmberg II,4,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.66708333333334,70.69341666666666,164.0,731.0,7.0,112.0,0.7,3.2,-0.5,51.0,2.4,2.6,164.0,5.0,200.0,112.0,22.0,25,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000088.npy,spatial_offset_4pix__shell_minor,4,836.2071533203125,0.9990116357803345,0.8287484049797058,11.597701149425287,33.333333333333336,1.54296875,0.7982594936708861,0.6615562921837915,0,0,0,108,26,56,spatial_offset_4pix__shell_minor:10;spatial_offset_8pix__shell_minor:10;random_nearby_grazing:9;spatial_offset_8pix__shell_major:9;spatial_offset_16pix__shell_major:8;spatial_offset_4pix__shell_major:7;spatial_offset_16pix__shell_minor:7;angle_offset_-45deg:6;centered_positive__shell_minor:6;angle_offset_-22.5deg:5;centered_positive__galaxy_major:5;angle_offset_+22.5deg:4;centered_positive__galaxy_minor:4;velocity_offset_-15kms:3;centered_positive__shell_major:3;velocity_offset_+15kms:3;velocity_offset_-30kms:3;velocity_offset_+30kms:3;angle_offset_+45deg:3,high_confidence_review
ho_ii,Holmberg II,5,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.67666666666669,70.68294444444444,166.0,412.0,7.0,89.0,0.6,3.3,-0.5,29.0,1.6,1.5,166.0,5.0,200.0,89.0,179.0,25,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000120.npy,angle_offset_-45deg,1,888.2060546875,0.9999986886978149,0.8451056480407715,12.080459770114942,41.66666666666667,1.484375,0.6914473684210526,0.5843460886101973,0,0,0,106,26,45,spatial_offset_16pix__shell_major:9;random_nearby_grazing:9;spatial_offset_4pix__shell_major:9;spatial_offset_8pix__shell_major:8;spatial_offset_4pix__shell_minor:7;spatial_offset_8pix__shell_minor:6;centered_positive__galaxy_minor:6;angle_offset_-45deg:5;spatial_offset_16pix__shell_minor:5;velocity_offset_+30kms:5;velocity_offset_-30kms:5;velocity_offset_-15kms:5;velocity_offset_+15kms:5;centered_positive__shell_major:5;angle_offset_+45deg:5;angle_offset_-22.5deg:4;centered_positive__shell_minor:3;angle_offset_+22.5deg:3;centered_positive__galaxy_major:2,high_confidence_review
ho_ii,Holmberg II,6,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.70333333333335,70.72786111111111,156.0,486.0,7.0,84.0,0.7,1.8,-0.1,34.0,2.2,2.4,156.0,5.0,200.0,84.0,174.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000146.npy,angle_offset_-45deg,2,679.3989868164062,0.9999164938926697,0.7836205363273621,9.96551724137931,37.5,1.46484375,0.6422222222222222,0.5032585087528935,0,0,0,105,26,59,spatial_offset_16pix__shell_major:9;random_nearby_grazing:8;spatial_offset_4pix__shell_major:8;spatial_offset_8pix__shell_minor:8;spatial_offset_8pix__shell_major:7;spatial_offset_4pix__shell_minor:7;spatial_offset_16pix__shell_minor:6;angle_offset_+45deg:5;velocity_offset_-15kms:5;velocity_offset_-30kms:5;centered_positive__shell_major:5;velocity_offset_+30kms:5;velocity_offset_+15kms:5;angle_offset_-22.5deg:5;angle_offset_-45deg:4;centered_positive__shell_minor:4;centered_positive__galaxy_minor:4;centered_positive__galaxy_major:3;angle_offset_+22.5deg:2,high_confidence_review
ho_ii,Holmberg II,7,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,124.70958333333334,70.76661111111112,143.0,279.0,10.0,0.0,1.0,3.1,-0.4,14.0,1.3,1.0,143.0,5.0,200.0,0.0,90.0,24,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_major:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000172.npy,angle_offset_-45deg,2,700.5704345703125,0.9999287128448486,0.8779078125953674,9.172413793103448,39.583333333333336,0.99609375,0.8235294117647058,0.7229829046133256,0,0,0,81,26,38,spatial_offset_4pix__shell_minor:10;spatial_offset_8pix__shell_minor:7;spatial_offset_16pix__shell_major:7;spatial_offset_8pix__shell_major:6;spatial_offset_16pix__shell_minor:5;random_nearby_grazing:5;angle_offset_+45deg:4;angle_offset_+22.5deg:4;centered_positive__galaxy_minor:4;spatial_offset_4pix__shell_major:4;angle_offset_-45deg:3;centered_positive__shell_minor:3;angle_offset_-22.5deg:3;velocity_offset_-30kms:3;velocity_offset_-15kms:3;centered_positive__galaxy_major:3;centered_positive__shell_major:3;velocity_offset_+30kms:2;velocity_offset_+15kms:2,high_confidence_review
ho_ii,Holmberg II,8,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",124.71666666666668,70.71283333333334,156.0,345.0,10.0,0.0,1.0,1.5,-0.1,17.0,2.0,2.1,156.0,5.0,200.0,0.0,90.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000207.npy,random_nearby_grazing,1,775.3912963867188,0.99997878074646,0.8902311325073242,10.011494252873563,43.75,0.9765625,0.8295238095238096,0.7384679013206845,0,0,0,100,26,49,spatial_offset_4pix__shell_minor:10;spatial_offset_16pix__shell_major:8;spatial_offset_16pix__shell_minor:8;spatial_offset_8pix__shell_minor:8;random_nearby_grazing:6;spatial_offset_8pix__shell_major:6;spatial_offset_4pix__shell_major:6;centered_positive__galaxy_minor:6;centered_positive__shell_minor:5;velocity_offset_+30kms:4;velocity_offset_+15kms:4;velocity_offset_-30kms:4;centered_positive__shell_major:4;velocity_offset_-15kms:4;angle_offset_+45deg:4;angle_offset_-22.5deg:4;centered_positive__galaxy_major:3;angle_offset_+22.5deg:3;angle_offset_-45deg:3,high_confidence_review
ho_ii,Holmberg II,9,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",124.72000000000001,70.74072222222222,143.0,279.0,10.0,0.0,1.0,1.8,-0.2,14.0,1.6,1.3,143.0,5.0,200.0,0.0,90.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000226.npy,angle_offset_+22.5deg,4,737.7003784179688,0.9989907145500183,0.8597906231880188,9.862068965517242,35.41666666666667,1.171875,0.8411764705882353,0.7232356651156556,0,0,0,95,26,47,spatial_offset_16pix__shell_major:9;spatial_offset_4pix__shell_major:8;spatial_offset_8pix__shell_major:7;random_nearby_grazing:7;spatial_offset_16pix__shell_minor:6;spatial_offset_4pix__shell_minor:6;spatial_offset_8pix__shell_minor:6;angle_offset_-22.5deg:5;angle_offset_+22.5deg:4;angle_offset_-45deg:4;angle_offset_+45deg:4;velocity_offset_-30kms:4;velocity_offset_-15kms:4;velocity_offset_+15kms:4;velocity_offset_+30kms:4;centered_positive__shell_major:4;centered_positive__galaxy_major:4;centered_positive__shell_minor:3;centered_positive__galaxy_minor:2,high_confidence_review
ho_ii,Holmberg II,10,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.73083333333335,70.64736111111112,179.0,1187.0,7.0,54.0,0.7,4.5,-0.7,83.0,2.8,2.9,179.0,5.0,200.0,54.0,144.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000246.npy,spatial_offset_8pix__shell_minor,1,800.5065307617188,0.9998037815093994,0.8644778728485107,10.64367816091954,37.5,1.2109375,0.8297491039426523,0.7172997587470598,0,0,0,92,26,32,random_nearby_grazing:10;spatial_offset_8pix__shell_major:10;spatial_offset_4pix__shell_major:10;spatial_offset_16pix__shell_major:8;velocity_offset_-15kms:5;centered_positive__shell_major:5;velocity_offset_+15kms:5;velocity_offset_+30kms:5;centered_positive__galaxy_major:4;velocity_offset_-30kms:4;spatial_offset_16pix__shell_minor:4;spatial_offset_8pix__shell_minor:3;centered_positive__galaxy_minor:3;angle_offset_+22.5deg:3;angle_offset_-45deg:3;spatial_offset_4pix__shell_minor:3;angle_offset_-22.5deg:3;angle_offset_+45deg:2;centered_positive__shell_minor:2,high_confidence_review
ho_ii,Holmberg II,11,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.74208333333335,70.76066666666667,133.0,556.0,7.0,93.0,0.6,2.5,-0.3,39.0,2.2,2.4,133.0,5.0,200.0,93.0,3.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000285.npy,random_nearby_grazing,1,941.1285400390625,0.9999691247940063,0.8681997656822205,12.459770114942529,43.75,1.50390625,0.6703772418058133,0.5820213605683751,0,0,0,97,26,46,spatial_offset_16pix__shell_minor:10;spatial_offset_4pix__shell_major:7;spatial_offset_16pix__shell_major:7;spatial_offset_8pix__shell_major:7;spatial_offset_4pix__shell_minor:7;spatial_offset_8pix__shell_minor:7;random_nearby_grazing:5;velocity_offset_-30kms:4;angle_offset_+22.5deg:4;angle_offset_-45deg:4;centered_positive__galaxy_minor:4;angle_offset_-22.5deg:4;velocity_offset_-15kms:4;centered_positive__shell_major:4;velocity_offset_+15kms:4;velocity_offset_+30kms:4;centered_positive__galaxy_major:4;centered_positive__shell_minor:4;angle_offset_+45deg:3,high_confidence_review
ho_ii,Holmberg II,12,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",124.74333333333334,70.71563888888889,159.0,403.0,11.0,130.0,0.7,0.8,0.0,18.0,2.4,2.3,159.0,5.0,200.0,130.0,40.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000294.npy,spatial_offset_16pix__shell_major,1,763.412109375,0.9999886155128479,0.8991897702217102,9.758620689655173,39.583333333333336,0.95703125,0.9119226638023631,0.8199915245703545,0,0,0,111,26,77,spatial_offset_16pix__shell_minor:10;spatial_offset_8pix__shell_major:10;spatial_offset_4pix__shell_minor:9;random_nearby_grazing:9;spatial_offset_4pix__shell_major:9;spatial_offset_8pix__shell_minor:8;spatial_offset_16pix__shell_major:7;angle_offset_+22.5deg:7;centered_positive__galaxy_major:5;centered_positive__shell_minor:5;angle_offset_+45deg:5;angle_offset_-22.5deg:4;angle_offset_-45deg:4;centered_positive__galaxy_minor:4;velocity_offset_-30kms:3;centered_positive__shell_major:3;velocity_offset_-15kms:3;velocity_offset_+30kms:3;velocity_offset_+15kms:3,high_confidence_review
ho_ii,Holmberg II,13,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.74583333333334,70.74938888888889,135.0,838.0,7.0,0.0,1.0,1.8,-0.2,59.0,2.9,2.8,135.0,5.0,200.0,0.0,90.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000330.npy,angle_offset_+22.5deg,3,894.2633666992188,0.9879350066184998,0.7963164448738098,12.908045977011493,37.5,1.875,0.6498842592592593,0.5175135223953812,0,0,0,105,26,63,spatial_offset_8pix__shell_minor:10;spatial_offset_4pix__shell_minor:9;spatial_offset_4pix__shell_major:8;spatial_offset_8pix__shell_major:8;spatial_offset_16pix__shell_major:7;random_nearby_grazing:7;centered_positive__shell_major:6;centered_positive__galaxy_minor:5;spatial_offset_16pix__shell_minor:5;velocity_offset_+15kms:5;velocity_offset_+30kms:5;velocity_offset_-30kms:5;centered_positive__shell_minor:4;angle_offset_-45deg:4;centered_positive__galaxy_major:4;velocity_offset_-15kms:4;angle_offset_+22.5deg:3;angle_offset_-22.5deg:3;angle_offset_+45deg:3,high_confidence_review
ho_ii,Holmberg II,14,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,124.75041666666667,70.70727777777778,164.0,318.0,15.0,19.0,0.8,0.9,-0.1,10.0,2.2,2.0,164.0,5.0,200.0,19.0,109.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000354.npy,angle_offset_-45deg,1,769.70068359375,0.9969138503074646,0.8467554450035095,10.448275862068966,39.583333333333336,1.26953125,0.7360323886639676,0.6232394199139676,0,0,0,123,26,95,spatial_offset_16pix__shell_minor:11;spatial_offset_4pix__shell_minor:9;spatial_offset_4pix__shell_major:9;random_nearby_grazing:9;spatial_offset_8pix__shell_minor:8;spatial_offset_16pix__shell_major:8;centered_positive__shell_major:8;spatial_offset_8pix__shell_major:6;velocity_offset_+30kms:6;velocity_offset_+15kms:6;velocity_offset_-15kms:6;velocity_offset_-30kms:6;angle_offset_+45deg:5;angle_offset_+22.5deg:5;centered_positive__galaxy_major:5;angle_offset_-45deg:4;centered_positive__galaxy_minor:4;centered_positive__shell_minor:4;angle_offset_-22.5deg:4,high_confidence_review
ho_ii,Holmberg II,15,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",124.75416666666665,70.77644444444444,128.0,362.0,8.0,0.0,1.0,3.4,-0.4,22.0,1.5,1.3,128.0,5.0,200.0,0.0,90.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000370.npy,spatial_offset_8pix__shell_major,1,754.1236572265625,0.9965215921401978,0.7563928365707397,11.459770114942529,39.583333333333336,1.796875,0.5703661327231121,0.43142085653693507,0,0,0,100,26,47,spatial_offset_8pix__shell_minor:9;spatial_offset_4pix__shell_minor:9;spatial_offset_16pix__shell_minor:8;spatial_offset_16pix__shell_major:7;spatial_offset_8pix__shell_major:6;spatial_offset_4pix__shell_major:6;random_nearby_grazing:6;angle_offset_-22.5deg:6;angle_offset_+45deg:5;angle_offset_-45deg:5;velocity_offset_-15kms:4;centered_positive__shell_major:4;velocity_offset_+30kms:4;velocity_offset_+15kms:4;centered_positive__shell_minor:4;centered_positive__galaxy_minor:4;centered_positive__galaxy_major:3;velocity_offset_-30kms:3;angle_offset_+22.5deg:3,high_confidence_review
ho_ii,Holmberg II,16,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.76499999999999,70.72430555555556,151.0,761.0,7.0,154.0,0.7,0.3,0.0,53.0,3.0,2.8,151.0,5.0,200.0,154.0,64.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000408.npy,angle_offset_+22.5deg,5,838.4124145507812,0.9987219572067261,0.8563967347145081,11.25287356321839,35.41666666666667,1.3671875,0.8226890756302521,0.7045482475216649,0,0,0,115,26,74,spatial_offset_16pix__shell_major:10;spatial_offset_8pix__shell_minor:10;spatial_offset_16pix__shell_minor:9;spatial_offset_8pix__shell_major:9;random_nearby_grazing:8;spatial_offset_4pix__shell_minor:8;spatial_offset_4pix__shell_major:8;angle_offset_+22.5deg:5;velocity_offset_+15kms:5;centered_positive__shell_major:5;velocity_offset_+30kms:5;velocity_offset_-15kms:5;velocity_offset_-30kms:5;angle_offset_+45deg:5;centered_positive__galaxy_major:4;angle_offset_-22.5deg:4;centered_positive__shell_minor:4;angle_offset_-45deg:3;centered_positive__galaxy_minor:3,high_confidence_review
ho_ii,Holmberg II,17,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,124.7725,70.69011111111112,171.0,2110.0,7.0,47.0,0.7,1.8,-0.3,147.0,4.0,3.5,171.0,5.0,200.0,47.0,137.0,26,test,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,test,ho_ii__std_000441.npy,random_nearby_grazing,1,856.209228515625,0.9996626973152161,0.8817808628082275,11.160919540229886,45.833333333333336,1.2109375,0.7118768328445748,0.6277193757445931,0,0,0,104,26,74,spatial_offset_8pix__shell_minor:9;spatial_offset_16pix__shell_major:8;random_nearby_grazing:7;angle_offset_+22.5deg:7;spatial_offset_4pix__shell_major:7;spatial_offset_8pix__shell_major:7;spatial_offset_16pix__shell_minor:7;spatial_offset_4pix__shell_minor:7;angle_offset_-22.5deg:5;angle_offset_-45deg:5;velocity_offset_-30kms:4;velocity_offset_+15kms:4;velocity_offset_+30kms:4;centered_positive__shell_major:4;velocity_offset_-15kms:4;angle_offset_+45deg:4;centered_positive__galaxy_major:4;centered_positive__galaxy_minor:4;centered_positive__shell_minor:3,high_confidence_review
